size,lang,task,instruction_models,gamma_instr,gamma_pref,dev_accuracy,test_accuracy
3B,hi,CA,AB_BA,0.6,0.3,359,
3B,hi,CA,AB_BA,0.6,0.6,374,
3B,hi,CA,AB_BA,0.6,0.8999999999999999,370,
3B,hi,CA,AB_BA,0.6,1.2,314,
3B,hi,CA,AB_BA,0.6,1.5,25,
3B,hi,CA,AB_BA,0.6,1.8,0,
3B,hi,CA,AB_BA,0.8999999999999999,0.3,340,
3B,hi,CA,AB_BA,0.8999999999999999,0.6,361,
3B,hi,CA,AB_BA,0.8999999999999999,0.8999999999999999,367,
3B,hi,CA,AB_BA,0.8999999999999999,1.2,355,
3B,hi,CA,AB_BA,0.8999999999999999,1.5,323,
3B,hi,CA,AB_BA,0.8999999999999999,1.8,42,
3B,hi,CA,AB_BA,1.2,0.3,306,
3B,hi,CA,AB_BA,1.2,0.6,349,
3B,hi,CA,AB_BA,1.2,0.8999999999999999,358,
3B,hi,CA,AB_BA,1.2,1.2,357,
3B,hi,CA,AB_BA,1.2,1.5,344,
3B,hi,CA,AB_BA,1.2,1.8,315,
3B,hi,CA,AB_BA,1.5,0.3,281,
3B,hi,CA,AB_BA,1.5,0.6,335,
3B,hi,CA,AB_BA,1.5,0.8999999999999999,342,
3B,hi,CA,AB_BA,1.5,1.2,351,
3B,hi,CA,AB_BA,1.5,1.5,344,
3B,hi,CA,AB_BA,1.5,1.8,336,
3B,hi,CA,AB_BA,1.8,0.3,240,
3B,hi,CA,AB_BA,1.8,0.6,323,
3B,hi,CA,AB_BA,1.8,0.8999999999999999,334,
3B,hi,CA,AB_BA,1.8,1.2,339,
3B,hi,CA,AB_BA,1.8,1.5,341,
3B,hi,CA,AB_BA,1.8,1.8,335,
3B,hi,CA,AB_BA,2.1,0.3,199,
3B,hi,CA,AB_BA,2.1,0.6,306,
3B,hi,CA,AB_BA,2.1,0.8999999999999999,329,
3B,hi,CA,AB_BA,2.1,1.2,330,
3B,hi,CA,AB_BA,2.1,1.5,334,
3B,hi,CA,AB_BA,2.1,1.8,336,
3B,hi,CA,AB_BA,2.4,0.3,168,
3B,hi,CA,AB_BA,2.4,0.6,284,
3B,hi,CA,AB_BA,2.4,0.8999999999999999,319,
3B,hi,CA,AB_BA,2.4,1.2,327,
3B,hi,CA,AB_BA,2.4,1.5,332,
3B,hi,CA,AB_BA,2.4,1.8,329,
3B,hi,CA,AB_BA,2.7,0.3,155,
3B,hi,CA,AB_BA,2.7,0.6,250,
3B,hi,CA,AB_BA,2.7,0.8999999999999999,309,
3B,hi,CA,AB_BA,2.7,1.2,320,
3B,hi,CA,AB_BA,2.7,1.5,325,
3B,hi,CA,AB_BA,2.7,1.8,319,
3B,hi,CA,AB_BA,3.0,0.3,136,
3B,hi,CA,AB_BA,3.0,0.6,222,
3B,hi,CA,AB_BA,3.0,0.8999999999999999,279,
3B,hi,CA,AB_BA,3.0,1.2,309,
3B,hi,CA,AB_BA,3.0,1.5,317,
3B,hi,CA,AB_BA,3.0,1.8,307,
3B,hi,CA,AB_BA,0.3999999999999999,0.3999999999999999,379,373.0
3B,hi,CA,AB_BA,0.3999999999999999,0.5,377,
3B,hi,CA,AB_BA,0.3999999999999999,0.6000000000000001,378,
3B,hi,CA,AB_BA,0.3999999999999999,0.7000000000000001,373,
3B,hi,CA,AB_BA,0.3999999999999999,0.8,362,
3B,hi,CA,AB_BA,0.5,0.3999999999999999,370,
3B,hi,CA,AB_BA,0.5,0.5,375,
3B,hi,CA,AB_BA,0.5,0.6000000000000001,378,
3B,hi,CA,AB_BA,0.5,0.7000000000000001,376,
3B,hi,CA,AB_BA,0.5,0.8,373,
3B,hi,CA,AB_BA,0.6000000000000001,0.3999999999999999,367,
3B,hi,CA,AB_BA,0.6000000000000001,0.5,369,
3B,hi,CA,AB_BA,0.6000000000000001,0.7000000000000001,377,
3B,hi,CA,AB_BA,0.6000000000000001,0.8,372,
3B,hi,CA,AB_BA,0.7000000000000001,0.3999999999999999,362,
3B,hi,CA,AB_BA,0.7000000000000001,0.5,365,
3B,hi,CA,AB_BA,0.7000000000000001,0.6000000000000001,368,
3B,hi,CA,AB_BA,0.7000000000000001,0.7000000000000001,371,
3B,hi,CA,AB_BA,0.7000000000000001,0.8,371,
3B,hi,CA,AB_BA,0.8,0.3999999999999999,357,
3B,hi,CA,AB_BA,0.8,0.5,363,
3B,hi,CA,AB_BA,0.8,0.6000000000000001,366,
3B,hi,CA,AB_BA,0.8,0.7000000000000001,369,
3B,hi,CA,AB_BA,0.8,0.8,371,
3B,hi,CA,BC_CB,0.3,0.6,331,
3B,hi,CA,BC_CB,0.3,0.3,388,
3B,hi,CA,BC_CB,0.3,0.8999999999999999,93,
3B,hi,CA,BC_CB,0.3,1.2,5,
3B,hi,CA,BC_CB,0.3,1.8,0,
3B,hi,CA,BC_CB,0.3,1.5,0,
3B,hi,CA,BC_CB,0.6,0.3,389,
3B,hi,CA,BC_CB,0.6,0.6,388,
3B,hi,CA,BC_CB,0.6,0.8999999999999999,358,
3B,hi,CA,BC_CB,0.6,1.2,245,
3B,hi,CA,BC_CB,0.6,1.8,0,
3B,hi,CA,BC_CB,0.6,1.5,36,
3B,hi,CA,BC_CB,0.8999999999999999,0.6,390,
3B,hi,CA,BC_CB,0.8999999999999999,0.3,390,
3B,hi,CA,BC_CB,0.8999999999999999,0.8999999999999999,384,
3B,hi,CA,BC_CB,0.8999999999999999,1.2,362,
3B,hi,CA,BC_CB,0.8999999999999999,1.8,40,
3B,hi,CA,BC_CB,0.8999999999999999,1.5,311,
3B,hi,CA,BC_CB,1.2,0.3,392,
3B,hi,CA,BC_CB,1.2,0.6,391,
3B,hi,CA,BC_CB,1.2,0.8999999999999999,388,
3B,hi,CA,BC_CB,1.2,1.2,384,
3B,hi,CA,BC_CB,1.2,1.5,352,
3B,hi,CA,BC_CB,1.2,1.8,254,
3B,hi,CA,BC_CB,1.5,0.3,394,
3B,hi,CA,BC_CB,1.5,0.6,393,
3B,hi,CA,BC_CB,1.5,0.8999999999999999,388,
3B,hi,CA,BC_CB,1.5,1.2,383,
3B,hi,CA,BC_CB,1.5,1.5,369,
3B,hi,CA,BC_CB,1.5,1.8,351,
3B,hi,CA,BC_CB,1.8,0.3,395,396.0
3B,hi,CA,BC_CB,1.8,0.6,392,
3B,hi,CA,BC_CB,1.8,0.8999999999999999,386,
3B,hi,CA,BC_CB,1.8,1.2,385,
3B,hi,CA,BC_CB,1.8,1.5,371,
3B,hi,CA,BC_CB,1.8,1.8,355,
3B,hi,CA,BC_CB,2.1,0.3,394,
3B,hi,CA,BC_CB,2.1,0.6,392,
3B,hi,CA,BC_CB,2.1,0.8999999999999999,389,
3B,hi,CA,BC_CB,2.1,1.2,385,
3B,hi,CA,BC_CB,2.1,1.5,375,
3B,hi,CA,BC_CB,2.1,1.8,354,
3B,hi,CA,BC_CB,2.4,0.3,393,
3B,hi,CA,BC_CB,2.4,0.6,392,
3B,hi,CA,BC_CB,2.4,0.8999999999999999,389,
3B,hi,CA,BC_CB,2.4,1.2,385,
3B,hi,CA,BC_CB,2.4,1.5,377,
3B,hi,CA,BC_CB,2.4,1.8,362,
3B,hi,CA,BC_CB,2.7,0.3,390,
3B,hi,CA,BC_CB,2.7,0.6,391,
3B,hi,CA,BC_CB,2.7,0.8999999999999999,390,
3B,hi,CA,BC_CB,2.7,1.2,385,
3B,hi,CA,BC_CB,2.7,1.5,379,
3B,hi,CA,BC_CB,2.7,1.8,366,
3B,hi,CA,BC_CB,3.0,0.3,389,
3B,hi,CA,BC_CB,3.0,0.6,392,
3B,hi,CA,BC_CB,3.0,0.8999999999999999,389,
3B,hi,CA,BC_CB,3.0,1.2,385,
3B,hi,CA,BC_CB,3.0,1.5,379,
3B,hi,CA,BC_CB,3.0,1.8,367,
3B,hi,CA,BC_CB,1.6,0.0999999999999999,389,
3B,hi,CA,BC_CB,1.6,0.1999999999999999,394,
3B,hi,CA,BC_CB,1.6,0.3,395,
3B,hi,CA,BC_CB,1.6,0.4,393,
3B,hi,CA,BC_CB,1.6,0.5,392,
3B,hi,CA,BC_CB,1.7000000000000002,0.0999999999999999,387,
3B,hi,CA,BC_CB,1.7000000000000002,0.1999999999999999,395,
3B,hi,CA,BC_CB,1.7000000000000002,0.3,395,
3B,hi,CA,BC_CB,1.7000000000000002,0.4,393,
3B,hi,CA,BC_CB,1.7000000000000002,0.5,393,
3B,hi,CA,BC_CB,1.8000000000000005,0.0999999999999999,386,
3B,hi,CA,BC_CB,1.8000000000000005,0.1999999999999999,394,
3B,hi,CA,BC_CB,1.8000000000000005,0.4,393,
3B,hi,CA,BC_CB,1.8000000000000005,0.5,393,
3B,hi,CA,BC_CB,1.9000000000000004,0.0999999999999999,387,
3B,hi,CA,BC_CB,1.9000000000000004,0.1999999999999999,394,
3B,hi,CA,BC_CB,1.9000000000000004,0.3,394,
3B,hi,CA,BC_CB,1.9000000000000004,0.4,393,
3B,hi,CA,BC_CB,1.9000000000000004,0.5,393,
3B,hi,CA,BC_CB,2.0000000000000004,0.0999999999999999,386,
3B,hi,CA,BC_CB,2.0000000000000004,0.1999999999999999,392,
3B,hi,CA,BC_CB,2.0000000000000004,0.3,394,
3B,hi,CA,BC_CB,2.0000000000000004,0.4,392,
3B,hi,CA,BC_CB,2.0000000000000004,0.5,393,
3B,ar,AB,BC_CB,0.3,0.6,371,
3B,ar,AB,BC_CB,0.3,0.3,349,
3B,ar,AB,BC_CB,0.3,0.8999999999999999,366,
3B,ar,AB,BC_CB,0.3,1.2,326,
3B,ar,AB,BC_CB,0.3,1.5,291,
3B,ar,AB,BC_CB,0.3,1.8,262,
3B,ar,AB,BC_CB,0.6,0.3,340,
3B,ar,AB,BC_CB,0.6,0.6,357,
3B,ar,AB,BC_CB,0.6,0.8999999999999999,345,
3B,ar,AB,BC_CB,0.6,1.2,320,
3B,ar,AB,BC_CB,0.6,1.5,283,
3B,ar,AB,BC_CB,0.6,1.8,250,
3B,ar,AB,BC_CB,0.8999999999999999,0.3,324,
3B,ar,AB,BC_CB,0.8999999999999999,0.6,346,
3B,ar,AB,BC_CB,0.8999999999999999,0.8999999999999999,326,
3B,ar,AB,BC_CB,0.8999999999999999,1.2,307,
3B,ar,AB,BC_CB,0.8999999999999999,1.5,272,
3B,ar,AB,BC_CB,0.8999999999999999,1.8,246,
3B,ar,AB,BC_CB,1.2,0.3,307,
3B,ar,AB,BC_CB,1.2,0.6,340,
3B,ar,AB,BC_CB,1.2,0.8999999999999999,332,
3B,ar,AB,BC_CB,1.2,1.2,301,
3B,ar,AB,BC_CB,1.2,1.5,263,
3B,ar,AB,BC_CB,1.2,1.8,254,
3B,ar,AB,BC_CB,1.5,0.3,293,
3B,ar,AB,BC_CB,1.5,0.6,333,
3B,ar,AB,BC_CB,1.5,0.8999999999999999,323,
3B,ar,AB,BC_CB,1.5,1.2,296,
3B,ar,AB,BC_CB,1.5,1.5,275,
3B,ar,AB,BC_CB,1.5,1.8,253,
3B,ar,AB,BC_CB,1.8,0.3,272,
3B,ar,AB,BC_CB,1.8,0.6,329,
3B,ar,AB,BC_CB,1.8,0.8999999999999999,318,
3B,ar,AB,BC_CB,1.8,1.2,294,
3B,ar,AB,BC_CB,1.8,1.5,274,
3B,ar,AB,BC_CB,1.8,1.8,253,
3B,ar,AB,BC_CB,2.1,0.3,261,
3B,ar,AB,BC_CB,2.1,0.6,311,
3B,ar,AB,BC_CB,2.1,0.8999999999999999,304,
3B,ar,AB,BC_CB,2.1,1.2,282,
3B,ar,AB,BC_CB,2.1,1.5,259,
3B,ar,AB,BC_CB,2.1,1.8,247,
3B,ar,AB,BC_CB,2.4,0.3,239,
3B,ar,AB,BC_CB,2.4,0.6,285,
3B,ar,AB,BC_CB,2.4,0.8999999999999999,280,
3B,ar,AB,BC_CB,2.4,1.2,272,
3B,ar,AB,BC_CB,2.4,1.5,246,
3B,ar,AB,BC_CB,2.4,1.8,224,
3B,ar,AB,BC_CB,2.7,0.3,216,
3B,ar,AB,BC_CB,2.7,0.6,251,
3B,ar,AB,BC_CB,2.7,0.8999999999999999,252,
3B,ar,AB,BC_CB,2.7,1.2,241,
3B,ar,AB,BC_CB,2.7,1.5,230,
3B,ar,AB,BC_CB,2.7,1.8,222,
3B,ar,AB,BC_CB,3.0,0.3,188,
3B,ar,AB,BC_CB,3.0,0.6,222,
3B,ar,AB,BC_CB,3.0,0.8999999999999999,225,
3B,ar,AB,BC_CB,3.0,1.2,227,
3B,ar,AB,BC_CB,3.0,1.5,220,
3B,ar,AB,BC_CB,3.0,1.8,213,
3B,ar,AB,BC_CB,0.0999999999999999,0.5,369,
3B,ar,AB,BC_CB,0.0999999999999999,0.3999999999999999,365,
3B,ar,AB,BC_CB,0.0999999999999999,0.6000000000000001,363,
3B,ar,AB,BC_CB,0.0999999999999999,0.7000000000000001,364,
3B,ar,AB,BC_CB,0.0999999999999999,0.8,357,
3B,ar,AB,BC_CB,0.1999999999999999,0.3999999999999999,365,
3B,ar,AB,BC_CB,0.1999999999999999,0.5,371,
3B,ar,AB,BC_CB,0.1999999999999999,0.6000000000000001,373,376.0
3B,ar,AB,BC_CB,0.1999999999999999,0.7000000000000001,368,
3B,ar,AB,BC_CB,0.1999999999999999,0.8,366,
3B,ar,AB,BC_CB,0.3,0.3999999999999999,365,
3B,ar,AB,BC_CB,0.3,0.5,371,
3B,ar,AB,BC_CB,0.3,0.7000000000000001,369,
3B,ar,AB,BC_CB,0.3,0.8,367,
3B,ar,AB,BC_CB,0.4,0.3999999999999999,360,
3B,ar,AB,BC_CB,0.4,0.5,366,
3B,ar,AB,BC_CB,0.4,0.7000000000000001,367,
3B,ar,AB,BC_CB,0.4,0.6000000000000001,369,
3B,ar,AB,BC_CB,0.4,0.8,365,
3B,ar,AB,BC_CB,0.5,0.3999999999999999,355,
3B,ar,AB,BC_CB,0.5,0.5,360,
3B,ar,AB,BC_CB,0.5,0.6000000000000001,360,
3B,ar,AB,BC_CB,0.5,0.7000000000000001,360,
3B,ar,AB,BC_CB,0.5,0.8,359,
3B,ar,AB,CA_AC,0.3,0.3,362,
3B,ar,AB,CA_AC,0.3,0.6,379,
3B,ar,AB,CA_AC,0.3,0.8999999999999999,382,
3B,ar,AB,CA_AC,0.3,1.2,372,
3B,ar,AB,CA_AC,0.3,1.5,364,
3B,ar,AB,CA_AC,0.3,1.8,333,
3B,ar,AB,CA_AC,0.6,0.3,345,
3B,ar,AB,CA_AC,0.6,0.6,364,
3B,ar,AB,CA_AC,0.6,1.2,355,
3B,ar,AB,CA_AC,0.6,0.8999999999999999,364,
3B,ar,AB,CA_AC,0.6,1.8,329,
3B,ar,AB,CA_AC,0.6,1.5,346,
3B,ar,AB,CA_AC,0.8999999999999999,0.6,351,
3B,ar,AB,CA_AC,0.8999999999999999,0.3,327,
3B,ar,AB,CA_AC,0.8999999999999999,0.8999999999999999,352,
3B,ar,AB,CA_AC,0.8999999999999999,1.2,340,
3B,ar,AB,CA_AC,0.8999999999999999,1.5,325,
3B,ar,AB,CA_AC,0.8999999999999999,1.8,309,
3B,ar,AB,CA_AC,1.2,0.3,291,
3B,ar,AB,CA_AC,1.2,0.6,336,
3B,ar,AB,CA_AC,1.2,1.2,318,
3B,ar,AB,CA_AC,1.2,0.8999999999999999,329,
3B,ar,AB,CA_AC,1.2,1.5,312,
3B,ar,AB,CA_AC,1.2,1.8,294,
3B,ar,AB,CA_AC,1.5,0.3,268,
3B,ar,AB,CA_AC,1.5,0.6,307,
3B,ar,AB,CA_AC,1.5,0.8999999999999999,315,
3B,ar,AB,CA_AC,1.5,1.2,309,
3B,ar,AB,CA_AC,1.5,1.5,301,
3B,ar,AB,CA_AC,1.5,1.8,286,
3B,ar,AB,CA_AC,1.8,0.3,239,
3B,ar,AB,CA_AC,1.8,0.6,282,
3B,ar,AB,CA_AC,1.8,0.8999999999999999,301,
3B,ar,AB,CA_AC,1.8,1.2,296,
3B,ar,AB,CA_AC,1.8,1.5,291,
3B,ar,AB,CA_AC,1.8,1.8,278,
3B,ar,AB,CA_AC,2.1,0.3,205,
3B,ar,AB,CA_AC,2.1,0.6,263,
3B,ar,AB,CA_AC,2.1,0.8999999999999999,278,
3B,ar,AB,CA_AC,2.1,1.2,285,
3B,ar,AB,CA_AC,2.1,1.8,266,
3B,ar,AB,CA_AC,2.1,1.5,281,
3B,ar,AB,CA_AC,2.4,0.6,236,
3B,ar,AB,CA_AC,2.4,0.3,179,
3B,ar,AB,CA_AC,2.4,0.8999999999999999,258,
3B,ar,AB,CA_AC,2.4,1.2,264,
3B,ar,AB,CA_AC,2.4,1.5,264,
3B,ar,AB,CA_AC,2.4,1.8,258,
3B,ar,AB,CA_AC,2.7,0.3,162,
3B,ar,AB,CA_AC,2.7,0.6,205,
3B,ar,AB,CA_AC,2.7,0.8999999999999999,233,
3B,ar,AB,CA_AC,2.7,1.2,241,
3B,ar,AB,CA_AC,2.7,1.5,247,
3B,ar,AB,CA_AC,2.7,1.8,234,
3B,ar,AB,CA_AC,3.0,0.6,190,
3B,ar,AB,CA_AC,3.0,0.3,153,
3B,ar,AB,CA_AC,3.0,0.8999999999999999,211,
3B,ar,AB,CA_AC,3.0,1.2,219,
3B,ar,AB,CA_AC,3.0,1.5,219,
3B,ar,AB,CA_AC,3.0,1.8,214,
3B,ar,AB,CA_AC,0.0999999999999999,0.7,383,
3B,ar,AB,CA_AC,0.0999999999999999,0.7999999999999999,382,
3B,ar,AB,CA_AC,0.0999999999999999,1.0,377,
3B,ar,AB,CA_AC,0.0999999999999999,0.8999999999999999,380,
3B,ar,AB,CA_AC,0.0999999999999999,1.1,372,
3B,ar,AB,CA_AC,0.1999999999999999,0.7,384,
3B,ar,AB,CA_AC,0.1999999999999999,0.7999999999999999,384,
3B,ar,AB,CA_AC,0.1999999999999999,0.8999999999999999,385,382.0
3B,ar,AB,CA_AC,0.1999999999999999,1.0,384,
3B,ar,AB,CA_AC,0.1999999999999999,1.1,378,
3B,ar,AB,CA_AC,0.3,0.7,383,
3B,ar,AB,CA_AC,0.3,0.7999999999999999,384,
3B,ar,AB,CA_AC,0.3,1.0,379,
3B,ar,AB,CA_AC,0.3,1.1,377,
3B,ar,AB,CA_AC,0.4,0.7,377,
3B,ar,AB,CA_AC,0.4,0.7999999999999999,377,
3B,ar,AB,CA_AC,0.4,0.8999999999999999,373,
3B,ar,AB,CA_AC,0.4,1.0,373,
3B,ar,AB,CA_AC,0.4,1.1,372,
3B,ar,AB,CA_AC,0.5,0.7,372,
3B,ar,AB,CA_AC,0.5,0.7999999999999999,372,
3B,ar,AB,CA_AC,0.5,0.8999999999999999,372,
3B,ar,AB,CA_AC,0.5,1.0,371,
3B,ar,AB,CA_AC,0.5,1.1,366,
3B,ar,BC,CA_AC,0.3,0.3,397,
3B,ar,BC,CA_AC,0.3,0.6,400,397.0
3B,ar,BC,CA_AC,0.3,0.8999999999999999,400,
3B,ar,BC,CA_AC,0.3,1.2,398,
3B,ar,BC,CA_AC,0.3,1.5,391,
3B,ar,BC,CA_AC,0.3,1.8,242,
3B,ar,BC,CA_AC,0.6,0.3,396,
3B,ar,BC,CA_AC,0.6,0.6,398,
3B,ar,BC,CA_AC,0.6,0.8999999999999999,398,
3B,ar,BC,CA_AC,0.6,1.2,398,
3B,ar,BC,CA_AC,0.6,1.5,397,
3B,ar,BC,CA_AC,0.6,1.8,391,
3B,ar,BC,CA_AC,0.8999999999999999,0.3,397,
3B,ar,BC,CA_AC,0.8999999999999999,0.6,398,
3B,ar,BC,CA_AC,0.8999999999999999,0.8999999999999999,398,
3B,ar,BC,CA_AC,0.8999999999999999,1.2,399,
3B,ar,BC,CA_AC,0.8999999999999999,1.5,398,
3B,ar,BC,CA_AC,0.8999999999999999,1.8,397,
3B,ar,BC,CA_AC,1.2,0.3,395,
3B,ar,BC,CA_AC,1.2,0.6,398,
3B,ar,BC,CA_AC,1.2,0.8999999999999999,400,
3B,ar,BC,CA_AC,1.2,1.2,400,
3B,ar,BC,CA_AC,1.2,1.5,399,
3B,ar,BC,CA_AC,1.2,1.8,397,
3B,ar,BC,CA_AC,1.5,0.3,396,
3B,ar,BC,CA_AC,1.5,0.6,400,
3B,ar,BC,CA_AC,1.5,0.8999999999999999,400,
3B,ar,BC,CA_AC,1.5,1.2,400,
3B,ar,BC,CA_AC,1.5,1.5,399,
3B,ar,BC,CA_AC,1.5,1.8,396,
3B,ar,BC,CA_AC,1.8,0.3,392,
3B,ar,BC,CA_AC,1.8,0.6,400,
3B,ar,BC,CA_AC,1.8,0.8999999999999999,400,
3B,ar,BC,CA_AC,1.8,1.2,399,
3B,ar,BC,CA_AC,1.8,1.5,397,
3B,ar,BC,CA_AC,1.8,1.8,394,
3B,ar,BC,CA_AC,2.1,0.3,387,
3B,ar,BC,CA_AC,2.1,0.6,399,
3B,ar,BC,CA_AC,2.1,0.8999999999999999,398,
3B,ar,BC,CA_AC,2.1,1.2,396,
3B,ar,BC,CA_AC,2.1,1.5,395,
3B,ar,BC,CA_AC,2.1,1.8,394,
3B,ar,BC,CA_AC,2.4,0.3,375,
3B,ar,BC,CA_AC,2.4,0.6,391,
3B,ar,BC,CA_AC,2.4,0.8999999999999999,393,
3B,ar,BC,CA_AC,2.4,1.2,393,
3B,ar,BC,CA_AC,2.4,1.5,393,
3B,ar,BC,CA_AC,2.4,1.8,387,
3B,ar,BC,CA_AC,2.7,0.3,367,
3B,ar,BC,CA_AC,2.7,0.6,387,
3B,ar,BC,CA_AC,2.7,0.8999999999999999,389,
3B,ar,BC,CA_AC,2.7,1.2,386,
3B,ar,BC,CA_AC,2.7,1.5,384,
3B,ar,BC,CA_AC,2.7,1.8,384,
3B,ar,BC,CA_AC,3.0,0.3,341,
3B,ar,BC,CA_AC,3.0,0.6,375,
3B,ar,BC,CA_AC,3.0,0.8999999999999999,382,
3B,ar,BC,CA_AC,3.0,1.2,381,
3B,ar,BC,CA_AC,3.0,1.5,376,
3B,ar,BC,CA_AC,3.0,1.8,377,
3B,ar,BC,CA_AC,0.0999999999999999,0.3999999999999999,396,
3B,ar,BC,CA_AC,0.0999999999999999,0.5,396,
3B,ar,BC,CA_AC,0.0999999999999999,0.6000000000000001,396,
3B,ar,BC,CA_AC,0.0999999999999999,0.7000000000000001,394,
3B,ar,BC,CA_AC,0.0999999999999999,0.8,390,
3B,ar,BC,CA_AC,0.1999999999999999,0.3999999999999999,399,
3B,ar,BC,CA_AC,0.1999999999999999,0.5,400,
3B,ar,BC,CA_AC,0.1999999999999999,0.6000000000000001,400,
3B,ar,BC,CA_AC,0.1999999999999999,0.7000000000000001,400,
3B,ar,BC,CA_AC,0.1999999999999999,0.8,400,
3B,ar,BC,CA_AC,0.3,0.3999999999999999,399,
3B,ar,BC,CA_AC,0.3,0.5,400,
3B,ar,BC,CA_AC,0.3,0.7000000000000001,400,
3B,ar,BC,CA_AC,0.3,0.8,400,
3B,ar,BC,CA_AC,0.4,0.3999999999999999,398,
3B,ar,BC,CA_AC,0.4,0.5,399,
3B,ar,BC,CA_AC,0.4,0.6000000000000001,399,
3B,ar,BC,CA_AC,0.4,0.7000000000000001,399,
3B,ar,BC,CA_AC,0.4,0.8,399,
3B,ar,BC,CA_AC,0.5,0.3999999999999999,398,
3B,ar,BC,CA_AC,0.5,0.5,398,
3B,ar,BC,CA_AC,0.5,0.6000000000000001,398,
3B,ar,BC,CA_AC,0.5,0.7000000000000001,398,
3B,ar,BC,CA_AC,0.5,0.8,398,
3B,ar,BC,AB_BA,0.3,0.6,400,397.0
3B,ar,BC,AB_BA,0.3,0.3,397,
3B,ar,BC,AB_BA,0.3,0.8999999999999999,361,
3B,ar,BC,AB_BA,0.3,1.2,86,
3B,ar,BC,AB_BA,0.3,1.5,5,
3B,ar,BC,AB_BA,0.3,1.8,1,
3B,ar,BC,AB_BA,0.6,0.3,397,
3B,ar,BC,AB_BA,0.6,0.6,400,
3B,ar,BC,AB_BA,0.6,0.8999999999999999,399,
3B,ar,BC,AB_BA,0.6,1.2,398,
3B,ar,BC,AB_BA,0.6,1.5,391,
3B,ar,BC,AB_BA,0.6,1.8,255,
