size,lang,task,instruction_models,gamma_instr,gamma_pref,dev_accuracy,test_accuracy
3B,zh-cn,AB,CA_AC,1.5,1.2,359,
3B,zh-cn,AB,CA_AC,1.5,1.5,314,
3B,zh-cn,AB,CA_AC,1.5,1.8,231,
3B,zh-cn,AB,CA_AC,1.8,0.3,346,
3B,zh-cn,AB,CA_AC,1.8,0.6,367,
3B,zh-cn,AB,CA_AC,1.8,0.8999999999999999,368,
3B,zh-cn,AB,CA_AC,1.8,1.2,356,
3B,zh-cn,AB,CA_AC,1.8,1.5,314,
3B,zh-cn,AB,CA_AC,1.8,1.8,234,
3B,zh-cn,AB,CA_AC,2.1,0.3,338,
3B,zh-cn,AB,CA_AC,2.1,0.6,359,
3B,zh-cn,AB,CA_AC,2.1,0.8999999999999999,350,
3B,zh-cn,AB,CA_AC,2.1,1.2,327,
3B,zh-cn,AB,CA_AC,2.1,1.5,279,
3B,zh-cn,AB,CA_AC,2.1,1.8,216,
3B,zh-cn,AB,CA_AC,2.4,0.3,333,
3B,zh-cn,AB,CA_AC,2.4,0.6,349,
3B,zh-cn,AB,CA_AC,2.4,0.8999999999999999,329,
3B,zh-cn,AB,CA_AC,2.4,1.2,292,
3B,zh-cn,AB,CA_AC,2.4,1.5,230,
3B,zh-cn,AB,CA_AC,2.4,1.8,204,
3B,zh-cn,AB,CA_AC,2.7,0.3,333,
3B,zh-cn,AB,CA_AC,2.7,0.6,339,
3B,zh-cn,AB,CA_AC,2.7,0.8999999999999999,311,
3B,zh-cn,AB,CA_AC,2.7,1.2,262,
3B,zh-cn,AB,CA_AC,2.7,1.5,216,
3B,zh-cn,AB,CA_AC,2.7,1.8,199,
3B,zh-cn,AB,CA_AC,3.0,0.3,331,
3B,zh-cn,AB,CA_AC,3.0,0.6,340,
3B,zh-cn,AB,CA_AC,3.0,0.8999999999999999,300,
3B,zh-cn,AB,CA_AC,3.0,1.2,245,
3B,zh-cn,AB,CA_AC,3.0,1.5,206,
3B,zh-cn,AB,CA_AC,3.0,1.8,195,
3B,zh-cn,AB,CA_AC,0.0999999999999999,0.3999999999999999,361,
3B,zh-cn,AB,CA_AC,0.0999999999999999,0.5,360,
3B,zh-cn,AB,CA_AC,0.0999999999999999,0.6000000000000001,354,
3B,zh-cn,AB,CA_AC,0.0999999999999999,0.7000000000000001,347,
3B,zh-cn,AB,CA_AC,0.0999999999999999,0.8,330,
3B,zh-cn,AB,CA_AC,0.1999999999999999,0.3999999999999999,370,
3B,zh-cn,AB,CA_AC,0.1999999999999999,0.5,369,
3B,zh-cn,AB,CA_AC,0.1999999999999999,0.6000000000000001,366,
3B,zh-cn,AB,CA_AC,0.1999999999999999,0.7000000000000001,355,
3B,zh-cn,AB,CA_AC,0.1999999999999999,0.8,347,
3B,zh-cn,AB,CA_AC,0.3,0.3999999999999999,374,
3B,zh-cn,AB,CA_AC,0.3,0.5,376,
3B,zh-cn,AB,CA_AC,0.3,0.7000000000000001,368,
3B,zh-cn,AB,CA_AC,0.3,0.8,356,
3B,zh-cn,AB,CA_AC,0.4,0.3999999999999999,379,
3B,zh-cn,AB,CA_AC,0.4,0.5,378,
3B,zh-cn,AB,CA_AC,0.4,0.6000000000000001,372,
3B,zh-cn,AB,CA_AC,0.4,0.7000000000000001,367,
3B,zh-cn,AB,CA_AC,0.4,0.8,360,
3B,zh-cn,AB,CA_AC,0.5,0.3999999999999999,380,
3B,zh-cn,AB,CA_AC,0.5,0.5,381,374.0
3B,zh-cn,AB,CA_AC,0.5,0.6000000000000001,378,
3B,zh-cn,AB,CA_AC,0.5,0.7000000000000001,372,
3B,zh-cn,AB,CA_AC,0.5,0.8,367,
3B,zh-cn,BC,CA_AC,0.3,0.6,399,
3B,zh-cn,BC,CA_AC,0.3,0.3,397,
3B,zh-cn,BC,CA_AC,0.3,0.8999999999999999,399,
3B,zh-cn,BC,CA_AC,0.3,1.2,397,
3B,zh-cn,BC,CA_AC,0.3,1.5,393,
3B,zh-cn,BC,CA_AC,0.3,1.8,376,
3B,zh-cn,BC,CA_AC,0.6,0.3,399,
3B,zh-cn,BC,CA_AC,0.6,0.6,400,399.0
3B,zh-cn,BC,CA_AC,0.6,0.8999999999999999,400,
3B,zh-cn,BC,CA_AC,0.6,1.2,400,
3B,zh-cn,BC,CA_AC,0.6,1.5,398,
3B,zh-cn,BC,CA_AC,0.6,1.8,388,
3B,zh-cn,BC,CA_AC,0.8999999999999999,0.3,400,
3B,zh-cn,BC,CA_AC,0.8999999999999999,0.6,400,
3B,zh-cn,BC,CA_AC,0.8999999999999999,0.8999999999999999,400,
3B,zh-cn,BC,CA_AC,0.8999999999999999,1.2,400,
3B,zh-cn,BC,CA_AC,0.8999999999999999,1.5,398,
3B,zh-cn,BC,CA_AC,0.8999999999999999,1.8,393,
3B,zh-cn,BC,CA_AC,1.2,0.3,400,
3B,zh-cn,BC,CA_AC,1.2,0.6,400,
3B,zh-cn,BC,CA_AC,1.2,0.8999999999999999,400,
3B,zh-cn,BC,CA_AC,1.2,1.2,400,
3B,zh-cn,BC,CA_AC,1.2,1.5,398,
3B,zh-cn,BC,CA_AC,1.2,1.8,397,
3B,zh-cn,BC,CA_AC,1.5,0.3,399,
3B,zh-cn,BC,CA_AC,1.5,0.6,400,
3B,zh-cn,BC,CA_AC,1.5,0.8999999999999999,400,
3B,zh-cn,BC,CA_AC,1.5,1.2,399,
3B,zh-cn,BC,CA_AC,1.5,1.5,399,
3B,zh-cn,BC,CA_AC,1.5,1.8,396,
3B,zh-cn,BC,CA_AC,1.8,0.3,399,
3B,zh-cn,BC,CA_AC,1.8,0.6,400,
3B,zh-cn,BC,CA_AC,1.8,0.8999999999999999,400,
3B,zh-cn,BC,CA_AC,1.8,1.2,399,
3B,zh-cn,BC,CA_AC,1.8,1.5,397,
3B,zh-cn,BC,CA_AC,1.8,1.8,395,
3B,zh-cn,BC,CA_AC,2.1,0.3,399,
3B,zh-cn,BC,CA_AC,2.1,0.6,400,
3B,zh-cn,BC,CA_AC,2.1,0.8999999999999999,399,
3B,zh-cn,BC,CA_AC,2.1,1.2,398,
3B,zh-cn,BC,CA_AC,2.1,1.5,397,
3B,zh-cn,BC,CA_AC,2.1,1.8,396,
3B,zh-cn,BC,CA_AC,2.4,0.3,399,
3B,zh-cn,BC,CA_AC,2.4,0.6,399,
3B,zh-cn,BC,CA_AC,2.4,0.8999999999999999,399,
3B,zh-cn,BC,CA_AC,2.4,1.2,398,
3B,zh-cn,BC,CA_AC,2.4,1.5,396,
3B,zh-cn,BC,CA_AC,2.4,1.8,396,
3B,zh-cn,BC,CA_AC,2.7,0.3,399,
3B,zh-cn,BC,CA_AC,2.7,0.6,399,
3B,zh-cn,BC,CA_AC,2.7,0.8999999999999999,399,
3B,zh-cn,BC,CA_AC,2.7,1.2,399,
3B,zh-cn,BC,CA_AC,2.7,1.5,398,
3B,zh-cn,BC,CA_AC,2.7,1.8,397,
3B,zh-cn,BC,CA_AC,3.0,0.3,398,
3B,zh-cn,BC,CA_AC,3.0,0.6,399,
3B,zh-cn,BC,CA_AC,3.0,0.8999999999999999,399,
3B,zh-cn,BC,CA_AC,3.0,1.2,399,
3B,zh-cn,BC,CA_AC,3.0,1.5,399,
3B,zh-cn,BC,CA_AC,3.0,1.8,399,
3B,zh-cn,BC,CA_AC,0.3999999999999999,0.5,399,
3B,zh-cn,BC,CA_AC,0.3999999999999999,0.3999999999999999,399,
3B,zh-cn,BC,CA_AC,0.3999999999999999,0.6000000000000001,399,
3B,zh-cn,BC,CA_AC,0.3999999999999999,0.7000000000000001,400,
3B,zh-cn,BC,CA_AC,0.5,0.3999999999999999,400,
3B,zh-cn,BC,CA_AC,0.3999999999999999,0.8,400,
3B,zh-cn,BC,CA_AC,0.5,0.5,400,
3B,zh-cn,BC,CA_AC,0.5,0.6000000000000001,400,
3B,zh-cn,BC,CA_AC,0.5,0.7000000000000001,400,
3B,zh-cn,BC,CA_AC,0.5,0.8,400,
3B,zh-cn,BC,CA_AC,0.6000000000000001,0.3999999999999999,400,
3B,zh-cn,BC,CA_AC,0.6000000000000001,0.5,400,
3B,zh-cn,BC,CA_AC,0.6000000000000001,0.7000000000000001,400,
3B,zh-cn,BC,CA_AC,0.6000000000000001,0.8,400,
3B,zh-cn,BC,CA_AC,0.7000000000000001,0.5,400,
3B,zh-cn,BC,CA_AC,0.7000000000000001,0.3999999999999999,400,
3B,zh-cn,BC,CA_AC,0.7000000000000001,0.6000000000000001,400,
3B,zh-cn,BC,CA_AC,0.7000000000000001,0.7000000000000001,400,
3B,zh-cn,BC,CA_AC,0.8,0.3999999999999999,400,
3B,zh-cn,BC,CA_AC,0.7000000000000001,0.8,400,
3B,zh-cn,BC,CA_AC,0.8,0.6000000000000001,400,
3B,zh-cn,BC,CA_AC,0.8,0.5,400,
3B,zh-cn,BC,CA_AC,0.8,0.7000000000000001,400,
3B,zh-cn,BC,CA_AC,0.8,0.8,400,
3B,zh-cn,BC,AB_BA,0.3,0.3,396,
3B,zh-cn,BC,AB_BA,0.3,0.6,398,
3B,zh-cn,BC,AB_BA,0.3,0.8999999999999999,359,
3B,zh-cn,BC,AB_BA,0.3,1.2,287,
3B,zh-cn,BC,AB_BA,0.3,1.5,239,
3B,zh-cn,BC,AB_BA,0.3,1.8,220,
3B,zh-cn,BC,AB_BA,0.6,0.3,398,
3B,zh-cn,BC,AB_BA,0.6,0.6,398,
3B,zh-cn,BC,AB_BA,0.6,0.8999999999999999,357,
3B,zh-cn,BC,AB_BA,0.6,1.2,277,
3B,zh-cn,BC,AB_BA,0.6,1.5,237,
3B,zh-cn,BC,AB_BA,0.6,1.8,216,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.3,399,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.6,396,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.8999999999999999,363,
3B,zh-cn,BC,AB_BA,0.8999999999999999,1.2,280,
3B,zh-cn,BC,AB_BA,0.8999999999999999,1.5,229,
3B,zh-cn,BC,AB_BA,0.8999999999999999,1.8,217,
3B,zh-cn,BC,AB_BA,1.2,0.3,398,
3B,zh-cn,BC,AB_BA,1.2,0.6,391,
3B,zh-cn,BC,AB_BA,1.2,0.8999999999999999,338,
3B,zh-cn,BC,AB_BA,1.2,1.2,254,
3B,zh-cn,BC,AB_BA,1.2,1.5,230,
3B,zh-cn,BC,AB_BA,1.2,1.8,217,
3B,zh-cn,BC,AB_BA,1.5,0.3,396,
3B,zh-cn,BC,AB_BA,1.5,0.6,379,
3B,zh-cn,BC,AB_BA,1.5,0.8999999999999999,322,
3B,zh-cn,BC,AB_BA,1.5,1.2,255,
3B,zh-cn,BC,AB_BA,1.5,1.8,212,
3B,zh-cn,BC,AB_BA,1.5,1.5,223,
3B,zh-cn,BC,AB_BA,1.8,0.3,395,
3B,zh-cn,BC,AB_BA,1.8,0.6,369,
3B,zh-cn,BC,AB_BA,1.8,0.8999999999999999,311,
3B,zh-cn,BC,AB_BA,1.8,1.2,263,
3B,zh-cn,BC,AB_BA,1.8,1.5,224,
3B,zh-cn,BC,AB_BA,1.8,1.8,213,
3B,zh-cn,BC,AB_BA,2.1,0.6,368,
3B,zh-cn,BC,AB_BA,2.1,0.3,392,
3B,zh-cn,BC,AB_BA,2.1,0.8999999999999999,316,
3B,zh-cn,BC,AB_BA,2.1,1.2,266,
3B,zh-cn,BC,AB_BA,2.1,1.5,228,
3B,zh-cn,BC,AB_BA,2.1,1.8,217,
3B,zh-cn,BC,AB_BA,2.4,0.6,366,
3B,zh-cn,BC,AB_BA,2.4,0.3,386,
3B,zh-cn,BC,AB_BA,2.4,1.2,268,
3B,zh-cn,BC,AB_BA,2.4,0.8999999999999999,318,
3B,zh-cn,BC,AB_BA,2.4,1.5,236,
3B,zh-cn,BC,AB_BA,2.4,1.8,221,
3B,zh-cn,BC,AB_BA,2.7,0.3,382,
3B,zh-cn,BC,AB_BA,2.7,0.6,370,
3B,zh-cn,BC,AB_BA,2.7,0.8999999999999999,325,
3B,zh-cn,BC,AB_BA,2.7,1.2,281,
3B,zh-cn,BC,AB_BA,2.7,1.5,247,
3B,zh-cn,BC,AB_BA,2.7,1.8,225,
3B,zh-cn,BC,AB_BA,3.0,0.3,382,
3B,zh-cn,BC,AB_BA,3.0,0.6,370,
3B,zh-cn,BC,AB_BA,3.0,0.8999999999999999,337,
3B,zh-cn,BC,AB_BA,3.0,1.2,302,
3B,zh-cn,BC,AB_BA,3.0,1.5,263,
3B,zh-cn,BC,AB_BA,3.0,1.8,220,
3B,zh-cn,BC,AB_BA,0.7,0.0999999999999999,394,
3B,zh-cn,BC,AB_BA,0.7,0.1999999999999999,398,
3B,zh-cn,BC,AB_BA,0.7,0.4,400,396.0
3B,zh-cn,BC,AB_BA,0.7,0.3,399,
3B,zh-cn,BC,AB_BA,0.7,0.5,399,
3B,zh-cn,BC,AB_BA,0.7999999999999999,0.0999999999999999,394,
3B,zh-cn,BC,AB_BA,0.7999999999999999,0.1999999999999999,398,
3B,zh-cn,BC,AB_BA,0.7999999999999999,0.3,399,
3B,zh-cn,BC,AB_BA,0.7999999999999999,0.4,400,
3B,zh-cn,BC,AB_BA,0.7999999999999999,0.5,399,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.0999999999999999,395,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.1999999999999999,398,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.4,400,
3B,zh-cn,BC,AB_BA,0.8999999999999999,0.5,398,
3B,zh-cn,BC,AB_BA,1.0,0.0999999999999999,395,
3B,zh-cn,BC,AB_BA,1.0,0.1999999999999999,398,
3B,zh-cn,BC,AB_BA,1.0,0.3,399,
3B,zh-cn,BC,AB_BA,1.0,0.4,399,
3B,zh-cn,BC,AB_BA,1.0,0.5,397,
3B,zh-cn,BC,AB_BA,1.1,0.0999999999999999,395,
3B,zh-cn,BC,AB_BA,1.1,0.1999999999999999,398,
3B,zh-cn,BC,AB_BA,1.1,0.3,398,
3B,zh-cn,BC,AB_BA,1.1,0.4,398,
3B,zh-cn,BC,AB_BA,1.1,0.5,397,
3B,zh-cn,CA,AB_BA,0.3,0.6,349,
3B,zh-cn,CA,AB_BA,0.3,0.3,381,
3B,zh-cn,CA,AB_BA,0.3,0.8999999999999999,211,
3B,zh-cn,CA,AB_BA,0.3,1.2,205,
3B,zh-cn,CA,AB_BA,0.3,1.5,204,
3B,zh-cn,CA,AB_BA,0.3,1.8,199,
3B,zh-cn,CA,AB_BA,0.6,0.6,389,
3B,zh-cn,CA,AB_BA,0.6,0.3,383,
3B,zh-cn,CA,AB_BA,0.6,0.8999999999999999,311,
3B,zh-cn,CA,AB_BA,0.6,1.2,202,
3B,zh-cn,CA,AB_BA,0.6,1.5,201,
3B,zh-cn,CA,AB_BA,0.6,1.8,199,
3B,zh-cn,CA,AB_BA,0.8999999999999999,0.3,378,
3B,zh-cn,CA,AB_BA,0.8999999999999999,0.6,384,
3B,zh-cn,CA,AB_BA,0.8999999999999999,0.8999999999999999,388,
3B,zh-cn,CA,AB_BA,0.8999999999999999,1.2,345,
3B,zh-cn,CA,AB_BA,0.8999999999999999,1.5,206,
3B,zh-cn,CA,AB_BA,0.8999999999999999,1.8,195,
3B,zh-cn,CA,AB_BA,1.2,0.3,367,
3B,zh-cn,CA,AB_BA,1.2,0.6,379,
3B,zh-cn,CA,AB_BA,1.2,0.8999999999999999,382,
3B,zh-cn,CA,AB_BA,1.2,1.2,379,
3B,zh-cn,CA,AB_BA,1.2,1.5,314,
3B,zh-cn,CA,AB_BA,1.2,1.8,206,
3B,zh-cn,CA,AB_BA,1.5,0.3,360,
3B,zh-cn,CA,AB_BA,1.5,0.6,362,
3B,zh-cn,CA,AB_BA,1.5,0.8999999999999999,365,
3B,zh-cn,CA,AB_BA,1.5,1.2,370,
3B,zh-cn,CA,AB_BA,1.5,1.5,348,
3B,zh-cn,CA,AB_BA,1.5,1.8,278,
3B,zh-cn,CA,AB_BA,1.8,0.3,352,
3B,zh-cn,CA,AB_BA,1.8,0.6,341,
3B,zh-cn,CA,AB_BA,1.8,0.8999999999999999,342,
3B,zh-cn,CA,AB_BA,1.8,1.2,350,
3B,zh-cn,CA,AB_BA,1.8,1.5,335,
3B,zh-cn,CA,AB_BA,1.8,1.8,282,
3B,zh-cn,CA,AB_BA,2.1,0.3,342,
3B,zh-cn,CA,AB_BA,2.1,0.6,320,
3B,zh-cn,CA,AB_BA,2.1,0.8999999999999999,304,
3B,zh-cn,CA,AB_BA,2.1,1.2,311,
3B,zh-cn,CA,AB_BA,2.1,1.5,307,
3B,zh-cn,CA,AB_BA,2.1,1.8,263,
3B,zh-cn,CA,AB_BA,2.4,0.3,321,
3B,zh-cn,CA,AB_BA,2.4,0.6,290,
3B,zh-cn,CA,AB_BA,2.4,0.8999999999999999,277,
3B,zh-cn,CA,AB_BA,2.4,1.2,277,
3B,zh-cn,CA,AB_BA,2.4,1.5,272,
3B,zh-cn,CA,AB_BA,2.4,1.8,236,
3B,zh-cn,CA,AB_BA,2.7,0.3,300,
3B,zh-cn,CA,AB_BA,2.7,0.6,276,
3B,zh-cn,CA,AB_BA,2.7,0.8999999999999999,260,
3B,zh-cn,CA,AB_BA,2.7,1.2,249,
3B,zh-cn,CA,AB_BA,2.7,1.5,239,
3B,zh-cn,CA,AB_BA,2.7,1.8,203,
3B,zh-cn,CA,AB_BA,3.0,0.3,284,
3B,zh-cn,CA,AB_BA,3.0,0.6,260,
3B,zh-cn,CA,AB_BA,3.0,0.8999999999999999,247,
3B,zh-cn,CA,AB_BA,3.0,1.2,228,
3B,zh-cn,CA,AB_BA,3.0,1.5,208,
3B,zh-cn,CA,AB_BA,3.0,1.8,174,
3B,zh-cn,CA,AB_BA,0.3999999999999999,0.5,387,
3B,zh-cn,CA,AB_BA,0.3999999999999999,0.3999999999999999,389,
3B,zh-cn,CA,AB_BA,0.3999999999999999,0.7000000000000001,325,
3B,zh-cn,CA,AB_BA,0.3999999999999999,0.6000000000000001,377,
3B,zh-cn,CA,AB_BA,0.3999999999999999,0.8,262,
3B,zh-cn,CA,AB_BA,0.5,0.3999999999999999,388,
3B,zh-cn,CA,AB_BA,0.5,0.5,389,
3B,zh-cn,CA,AB_BA,0.5,0.6000000000000001,384,
3B,zh-cn,CA,AB_BA,0.5,0.8,311,
3B,zh-cn,CA,AB_BA,0.5,0.7000000000000001,370,
3B,zh-cn,CA,AB_BA,0.6000000000000001,0.5,388,
3B,zh-cn,CA,AB_BA,0.6000000000000001,0.3999999999999999,385,
3B,zh-cn,CA,AB_BA,0.6000000000000001,0.7000000000000001,385,
3B,zh-cn,CA,AB_BA,0.6000000000000001,0.8,369,
3B,zh-cn,CA,AB_BA,0.7000000000000001,0.3999999999999999,383,
3B,zh-cn,CA,AB_BA,0.7000000000000001,0.5,388,
3B,zh-cn,CA,AB_BA,0.7000000000000001,0.6000000000000001,390,389.0
3B,zh-cn,CA,AB_BA,0.7000000000000001,0.7000000000000001,388,
3B,zh-cn,CA,AB_BA,0.7000000000000001,0.8,387,
3B,zh-cn,CA,AB_BA,0.8,0.3999999999999999,381,
3B,zh-cn,CA,AB_BA,0.8,0.5,384,
3B,zh-cn,CA,AB_BA,0.8,0.6000000000000001,389,
3B,zh-cn,CA,AB_BA,0.8,0.7000000000000001,390,
3B,zh-cn,CA,AB_BA,0.8,0.8,389,
3B,zh-cn,CA,BC_CB,0.3,0.6,389,
3B,zh-cn,CA,BC_CB,0.3,0.3,389,
3B,zh-cn,CA,BC_CB,0.3,0.8999999999999999,387,
3B,zh-cn,CA,BC_CB,0.3,1.2,371,
3B,zh-cn,CA,BC_CB,0.3,1.5,281,
3B,zh-cn,CA,BC_CB,0.3,1.8,205,
3B,zh-cn,CA,BC_CB,0.6,0.3,388,
3B,zh-cn,CA,BC_CB,0.6,0.6,390,
3B,zh-cn,CA,BC_CB,0.6,0.8999999999999999,390,
3B,zh-cn,CA,BC_CB,0.6,1.2,385,
3B,zh-cn,CA,BC_CB,0.6,1.5,351,
3B,zh-cn,CA,BC_CB,0.6,1.8,307,
3B,zh-cn,CA,BC_CB,0.8999999999999999,0.3,390,
3B,zh-cn,CA,BC_CB,0.8999999999999999,0.6,391,
3B,zh-cn,CA,BC_CB,0.8999999999999999,0.8999999999999999,391,
3B,zh-cn,CA,BC_CB,0.8999999999999999,1.2,390,
3B,zh-cn,CA,BC_CB,0.8999999999999999,1.5,386,
3B,zh-cn,CA,BC_CB,0.8999999999999999,1.8,331,
3B,zh-cn,CA,BC_CB,1.2,0.3,391,
3B,zh-cn,CA,BC_CB,1.2,0.6,393,
3B,zh-cn,CA,BC_CB,1.2,0.8999999999999999,393,
3B,zh-cn,CA,BC_CB,1.2,1.2,393,
3B,zh-cn,CA,BC_CB,1.2,1.5,390,
3B,zh-cn,CA,BC_CB,1.2,1.8,390,
3B,zh-cn,CA,BC_CB,1.5,0.6,394,
3B,zh-cn,CA,BC_CB,1.5,0.3,391,
3B,zh-cn,CA,BC_CB,1.5,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.5,1.2,394,
3B,zh-cn,CA,BC_CB,1.5,1.8,391,
3B,zh-cn,CA,BC_CB,1.5,1.5,390,
3B,zh-cn,CA,BC_CB,1.8,0.3,391,
3B,zh-cn,CA,BC_CB,1.8,0.6,395,
3B,zh-cn,CA,BC_CB,1.8,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.8,1.2,394,
3B,zh-cn,CA,BC_CB,1.8,1.5,391,
3B,zh-cn,CA,BC_CB,1.8,1.8,390,
3B,zh-cn,CA,BC_CB,2.1,0.3,393,
3B,zh-cn,CA,BC_CB,2.1,0.6,394,
3B,zh-cn,CA,BC_CB,2.1,0.8999999999999999,394,
3B,zh-cn,CA,BC_CB,2.1,1.2,393,
3B,zh-cn,CA,BC_CB,2.1,1.5,390,
3B,zh-cn,CA,BC_CB,2.1,1.8,388,
3B,zh-cn,CA,BC_CB,2.4,0.3,392,
3B,zh-cn,CA,BC_CB,2.4,0.6,394,
3B,zh-cn,CA,BC_CB,2.4,0.8999999999999999,394,
3B,zh-cn,CA,BC_CB,2.4,1.2,393,
3B,zh-cn,CA,BC_CB,2.4,1.5,390,
3B,zh-cn,CA,BC_CB,2.4,1.8,388,
3B,zh-cn,CA,BC_CB,2.7,0.3,390,
3B,zh-cn,CA,BC_CB,2.7,0.6,395,
3B,zh-cn,CA,BC_CB,2.7,0.8999999999999999,394,
3B,zh-cn,CA,BC_CB,2.7,1.2,393,
3B,zh-cn,CA,BC_CB,2.7,1.5,390,
3B,zh-cn,CA,BC_CB,2.7,1.8,389,
3B,zh-cn,CA,BC_CB,3.0,0.3,390,
3B,zh-cn,CA,BC_CB,3.0,0.6,395,
3B,zh-cn,CA,BC_CB,3.0,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,3.0,1.2,393,
3B,zh-cn,CA,BC_CB,3.0,1.5,391,
3B,zh-cn,CA,BC_CB,3.0,1.8,388,
3B,zh-cn,CA,BC_CB,1.3,0.7,394,
3B,zh-cn,CA,BC_CB,1.3,0.7999999999999999,394,
3B,zh-cn,CA,BC_CB,1.3,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.3,1.0,395,
3B,zh-cn,CA,BC_CB,1.3,1.1,394,
3B,zh-cn,CA,BC_CB,1.4,0.7,394,
3B,zh-cn,CA,BC_CB,1.4,0.7999999999999999,395,
3B,zh-cn,CA,BC_CB,1.4,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.4,1.0,395,
3B,zh-cn,CA,BC_CB,1.4,1.1,394,
3B,zh-cn,CA,BC_CB,1.5000000000000002,0.7,395,
3B,zh-cn,CA,BC_CB,1.5000000000000002,0.7999999999999999,395,
3B,zh-cn,CA,BC_CB,1.5000000000000002,1.0,395,
3B,zh-cn,CA,BC_CB,1.5000000000000002,1.1,394,
3B,zh-cn,CA,BC_CB,1.6000000000000003,0.7,395,
3B,zh-cn,CA,BC_CB,1.6000000000000003,0.7999999999999999,395,
3B,zh-cn,CA,BC_CB,1.6000000000000003,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.6000000000000003,1.0,394,
3B,zh-cn,CA,BC_CB,1.6000000000000003,1.1,394,
3B,zh-cn,CA,BC_CB,1.7000000000000004,0.7,395,
3B,zh-cn,CA,BC_CB,1.7000000000000004,0.7999999999999999,396,396.0
3B,zh-cn,CA,BC_CB,1.7000000000000004,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.7000000000000004,1.0,395,
3B,zh-cn,CA,BC_CB,1.7000000000000004,1.1,395,
